@relation trebam

@attribute cluster {cluster0,cluster1,cluster2,cluster3}
@attribute entrada1 numeric
@attribute entrada2 numeric
@attribute entrada3 numeric
@attribute entrada4 numeric
@attribute entrada5 numeric
@attribute saida1 numeric
@attribute saida2 numeric
@attribute saida3 numeric
@attribute saida4 numeric
@attribute saida5 numeric
@attribute coberturaArcs numeric
@attribute coberturaNos numeric
@attribute coberturaPU numeric
@attribute coberturaPDU numeric
@attribute coberturaPUDU numeric
@attribute nroMutantesMortos numeric
@attribute SBRC numeric
@attribute SBRn numeric
@attribute SCRB numeric
@attribute SCRn numeric
@attribute SDWD numeric
@attribute SGLR numeric
@attribute SMTC numeric
@attribute SMTT numeric
@attribute SMVB numeric
@attribute SRSR numeric
@attribute SSDL numeric
@attribute SSWM numeric
@attribute STRI numeric
@attribute STRP numeric
@attribute SWDD numeric
@attribute OAAA numeric
@attribute OAAN numeric
@attribute OABA numeric
@attribute OABN numeric
@attribute OAEA numeric
@attribute OALN numeric
@attribute OARN numeric
@attribute OASA numeric
@attribute OASN numeric
@attribute OBAA numeric
@attribute OBAN numeric
@attribute OBBA numeric
@attribute OBBN numeric
@attribute OBEA numeric
@attribute OBLN numeric
@attribute OBNG numeric
@attribute OBRN numeric
@attribute OBSA numeric
@attribute OBSN numeric
@attribute OCOR numeric
@attribute OEAA numeric
@attribute OEBA numeric
@attribute OESA numeric
@attribute Oido numeric
@attribute OIPM numeric
@attribute OCNG numeric
@attribute OLAN numeric
@attribute OLBN numeric
@attribute OLLN numeric
@attribute OLNG numeric
@attribute OLRN numeric
@attribute OLSN numeric
@attribute ORAN numeric
@attribute ORBN numeric
@attribute ORLN numeric
@attribute ORRN numeric
@attribute ORSN numeric
@attribute OSAA numeric
@attribute OSAN numeric
@attribute OSBA numeric
@attribute OSBN numeric
@attribute OSEA numeric
@attribute OSLN numeric
@attribute OSRN numeric
@attribute OSSN numeric
@attribute OSSA numeric
@attribute Varr numeric
@attribute VDTR numeric
@attribute Vprr numeric
@attribute VSCR numeric
@attribute Vsrr numeric
@attribute Vtrr numeric
@attribute VTWD numeric
@attribute Cccr numeric
@attribute Ccsr numeric
@attribute CRCR numeric

@data
cluster2,2963,3240,4347,4431,6583,6583,4431,4347,3240,2963,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster0,5843,5494,4875,1924,896,5843,5494,4875,1924,896,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,9704,8955,5693,5099,3457,9704,8955,5693,5099,3457,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,9966,9966,9966,9966,9966,9966,9966,9966,9966,9966,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster3,3988,3988,3988,3988,3988,3988,3988,3988,3988,3988,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster2,1286,2866,6182,6481,9243,9243,6481,6182,2866,1286,100.0,100.0,70.337301,57.499999,59.156746,774,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,83.33333333333334,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster0,8754,6640,5565,5418,2192,8754,6640,5565,5418,2192,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,9270,9232,8797,4607,4311,9270,9232,8797,4607,4311,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster1,1629,8076,9504,3538,8802,9504,8802,8076,3538,1629,100.0,100.0,70.198417,57.499999,59.156746,782,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33333333333333,86.11111111111111,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,99.51923076923077,0.0,76.0,90.0,98.66666666666667,98.66666666666667
cluster1,7144,3178,8419,7863,8033,8419,8033,7863,7144,3178,100.0,100.0,70.198417,57.499999,59.156746,776,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,96.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33333333333333,86.11111111111111,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,96.15384615384616,0.0,80.0,90.0,98.66666666666667,98.66666666666667
cluster0,9679,9318,6869,6765,6681,9679,9318,6869,6765,6681,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster2,692,751,2063,7591,9478,9478,7591,2063,751,692,100.0,100.0,70.337301,57.499999,59.156746,777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,88.88888888888889,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster2,3023,5422,7028,7097,7678,7678,7097,7028,5422,3023,100.0,100.0,70.337301,57.499999,59.156746,775,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666666,83.33333333333334,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,74.0,90.0,97.33333333333334,97.33333333333334
cluster3,1719,1719,1719,1719,1719,1719,1719,1719,1719,1719,83.333333,92.857143,52.604169,40.833333,41.423613,407,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,43.75,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster3,8904,8904,8904,8904,8904,8904,8904,8904,8904,8904,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,5912,5849,5819,3354,1994,5912,5849,5819,3354,1994,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,9923,5289,4648,3705,3123,9923,5289,4648,3705,3123,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,8566,8566,8566,8566,8566,8566,8566,8566,8566,8566,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster3,7587,7587,7587,7587,7587,7587,7587,7587,7587,7587,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,2987,2438,2044,799,615,2987,2438,2044,799,615,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,3016,3016,3016,3016,3016,3016,3016,3016,3016,3016,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster3,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,83.333333,92.857143,52.604169,40.833333,41.423613,411,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,9975,9842,4701,4530,2871,9975,9842,4701,4530,2871,83.333333,92.857143,52.604169,40.833333,41.423613,536,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,7538,3798,3623,3179,2539,7538,3798,3623,3179,2539,83.333333,92.857143,52.604169,40.833333,41.423613,536,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,41.66666666666667,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,9106,8977,7311,2761,660,9106,8977,7311,2761,660,83.333333,92.857143,52.604169,40.833333,41.423613,538,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,47.22222222222222,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,4693,4693,4693,4693,4693,4693,4693,4693,4693,4693,83.333333,92.857143,52.604169,40.833333,41.423613,411,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster1,5933,4775,401,8543,9821,9821,8543,5933,4775,401,100.0,100.0,70.198417,57.499999,59.156746,780,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33333333333333,86.11111111111111,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.5576923076923,0.0,76.0,90.0,98.66666666666667,98.66666666666667
cluster0,7475,5159,4783,2382,1001,7475,5159,4783,2382,1001,83.333333,92.857143,52.604169,40.833333,41.423613,536,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.00000000000001,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,9926,6545,4153,3579,3404,9926,6545,4153,3579,3404,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster0,8234,7030,6363,303,283,8234,7030,6363,303,283,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster3,4241,4241,4241,4241,4241,4241,4241,4241,4241,4241,83.333333,92.857143,52.604169,40.833333,41.423613,412,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,56.00000000000001,0.0,50.0,88.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.77777777777778,45.83333333333333,100.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,46.666666666666664,70.0,32.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,45.67307692307692,0.0,34.0,50.0,37.333333333333336,42.66666666666667
cluster0,8439,6250,2514,2103,1758,8439,6250,2514,2103,1758,83.333333,92.857143,52.604169,40.833333,41.423613,537,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,85.71428571428571,88.0,64.0,0.0,50.0,88.0,0.0,0.0,62.5,0.0,66.66666666666666,0.0,75.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,44.44444444444444,62.5,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.66666666666666,90.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33333333333333,0.0,0.0,58.17307692307693,0.0,52.0,50.0,65.33333333333333,72.0
cluster1,9881,2977,2146,8778,6264,9881,8778,6264,2977,2146,100.0,100.0,70.337301,57.499999,59.156746,784,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,88.88888888888889,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.333333333333336,0.0,0.0,98.5576923076923,0.0,78.0,90.0,98.66666666666667,98.66666666666667
cluster1,9015,7067,1550,1828,9968,9968,9015,7067,1828,1550,100.0,100.0,68.412697,54.999995,57.371032,782,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,68.75,0.0,75.0,0.0,100.0,100.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33333333333333,86.11111111111111,95.83333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,73.33333333333333,100.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,99.51923076923077,0.0,76.0,90.0,98.66666666666667,98.66666666666667
